id,future_price
6c76abd4-9695-59fc-bdc2-c0f429d642ab,0.24
6c802537-c9e3-5e92-9677-ed88788d402e,0.25
6c88367d-e99f-5371-a629-06df08e7589a,0.15
6c8d29a7-cb30-581f-a7ee-aea4c6b4b4eb,0.31
6c8e6aca-28e7-5f2c-934b-b533b02c456f,0.35
6c98037a-2c0a-563f-9728-a72e96df7741,0.14
6c9e0d41-f783-5c9f-9ad3-f18873363235,0.14
6ca23ab7-729b-55d3-822f-ae983ccc5f90,0.24
6ca7cf15-68c2-5d12-a74a-c1e8a66e65dc,1.2
6cab36e3-75e2-56e4-9b0f-7192626bac17,0.12
6cae1501-00e2-5fd4-9498-e536765e8231,2.36
6cb66df2-dc20-5b6b-a7b2-972a32fee87f,0.14
6cc4a89a-8e20-5d2b-8268-6dbab5538e78,12.95
6cd262e0-6dbd-5685-aa76-e6cba196d877,0.29
6cd9a161-5548-5a12-9ff4-55ede0f54496,0.15
6ce15528-e7c9-529e-b099-9b42490c25b9,0.55
6ce29456-b8e5-5c42-8233-a734819eb614,0.13
6cec74bf-e469-5253-9dd5-5a5e3f2cb7bc,0.49
6cf4f843-3e92-55cf-bca0-eb449e6398dd,0.21
6cfcef0c-ce8c-5168-b118-949e4117a895,0.2
6d0424e1-b716-5843-97da-0067bfda857d,0.38
6d152244-4b35-5e9e-b473-0fa65bcfac51,0.15
6d1c0f4c-f9d4-5afe-93a5-712e73e7c24e,0.4
6d1c6f1b-ac91-5728-a90c-df65c8934986,0.16
6d211802-f685-564a-9491-07484a130f1c,0.24
6d21c3d2-b380-5d01-961d-7f523c1150cf,0.19
6d274195-c4b1-5267-ada3-9e720a85811d,0.25
6d31b7d3-e09e-5e2c-a160-d68146afd9cc,0.15
6d3476d8-bd98-5cbb-9103-1507f641bbd1,12.74
6d41f169-5b2a-5a3c-9f4e-0c026019c71a,0.2
6d5642d0-85d0-53c6-a223-6bf7912a6544,0.18
6d5a045a-0582-5513-a8b6-fc0ad330ccc2,0.15
6d5a6e5c-0570-506b-b1e2-b1be239e9f5d,0.19
6d6adf7b-3d39-537d-9501-c1a4fd0039c5,0.18
6d7398b6-2bf8-5727-932d-544d23032142,0.35
6d745bfa-c68a-57a7-b471-039751b580d6,0.15
6d7c47c7-8de6-5a3b-882b-140d833a3011,0.21
6d82d5a9-0529-5174-9ccd-6f1a28d308db,1.79
6d8c7c9c-e2ea-5089-b68e-6fd20a9d2d64,0.12
6d8ec60d-173f-5f1d-b9c6-d3963e99e835,0.16
6da29c00-ea1a-5d7b-b9ce-8a5aac6c1d7b,18.54
6db447f1-ab9c-5348-8d4d-ee0fa45222c5,0.16
6dba9c89-a7cf-53ec-a728-b6e93e51092e,9.95
6dcadab4-25f9-510b-b83a-a140d903bf24,0.32
6dce4abf-61bf-54b6-80c1-21c07cd37dc8,0.17
6dd25a0e-f1ba-50f9-aa28-9a5ea8242728,0.17
6de01837-51b6-5f0a-ae12-540719a2dd25,0.17
6df0b374-6ad1-5d3f-9d98-ac75f9da2734,0.24
6df21805-c386-5b77-87c2-0c21baf0aafa,0.37
6df424d5-5a01-5eb7-9681-aed3feb92928,19.94
6dfa67e8-7de7-5564-99c2-afa1839f6c24,21.44
6e0226df-c9a1-551a-a46a-efce42064e7d,0.15
6e0b0970-453a-56cb-bfd0-3d4c51cf73f8,0.97
6e1270ed-98dc-598c-ab7c-b1849f681cc1,2.46
6e13d01e-badf-519b-82a9-3f82d5080b44,0.14
6e184e6b-449c-57e5-9416-c660f902620a,0.15
6e261863-7253-5781-a513-daa992d2d701,0.2
6e38ce7e-a33b-54dd-badd-71ce06602666,0.16
6e3cbd60-2029-54c3-bd80-1af3e30462f3,0.1
6e480079-92ff-5bf5-9b8b-28b16d8de4da,0.13
6e4c0dfc-f791-565f-a273-fb40d0d80662,0.15
6e5bf161-564f-5eb3-ae65-d2915915c747,5.37
6e7d735e-c34a-5f9d-b10a-76b6da8c5337,0.18
6e7dbe8d-f58c-5c52-a423-964f49513322,2.9
6e89e429-a3ba-5d83-9a46-36d714702787,1.5
6ec29e70-db65-5359-8149-ac10b364c11d,0.12
6ec94a4e-6af6-5cd9-9617-26cb0c14ca5f,0.36
6ed431b5-58b5-56df-b2b7-feec24e6b6a0,0.15
6edf1c76-aa07-5479-a20c-339dda8cbb6c,0.77
6ee165cc-9d7f-5762-acd3-d661c5028625,0.17
6ee234be-e335-5ff5-b10d-e78452042e5c,0.2
6ef128a4-e27f-5db9-bb74-3aa9f85c1bca,0.17
6ef1f11c-5ed3-5902-878d-dc6aae541dbe,0.11
6f0bfe46-ba06-5d11-bdd9-cb4ce0d1e590,0.16
6f11ad31-c4a3-58a4-8990-c87f09daf180,0.2
6f24e261-4f88-5189-83bb-030fbba3fe07,0.31
6f2c1845-8701-52ac-b241-36f26858eac1,0.2
6f2f055a-3da5-5bcb-93fd-362c2ee29d20,0.2
6f31420f-d073-5718-943b-8f39fbeb250b,0.13
6f3fd456-a7a4-5382-9ed4-6352a4435357,25.95
6f433059-3c81-5204-82bc-71beea118e5e,2.48
6f4ba89b-faee-5d83-9dab-2ddecfa9bb33,6.99
6f7a51e1-6e9f-587c-ac0c-e26e02434c89,1.12
6f862445-ba93-5275-948f-3ae77a37f3f6,0.23
6f9249da-c443-5db4-812d-55475090bf3f,0.81
6f9aed7c-bcff-5d33-8be2-a283b90e8456,0.11
6f9b0c90-687f-58ed-bb12-0ebd4dfabcf0,0.46
6f9b3115-4cb3-5f71-8a3c-c08f0ebb422f,0.26
6fa21127-7b69-5c19-b5bf-d72c6d3464e5,0.14
6faa7346-2017-597b-96cf-f7e41513f313,0.2
6fb30de4-83a4-5183-a878-f96f825c00d8,0.14
6fb4202c-04e8-51f4-86e9-8de76e559879,0.16
6fd5e73f-506e-5c17-a165-dd84dccdc13f,1.54
6fe00fd3-f1fa-5319-bac6-6965a18855f2,0.2
6fe08387-4e83-5dc1-ade4-dafcfcd40815,0.18
6fe39827-332d-5d8e-a8c6-a8750cfb971d,0.38
6fe79bdc-3342-54cb-9e80-557e5af3132d,0.13
6ff5985b-abfa-5a28-990a-894ee7c4f547,0.15
700fe402-10b2-5d1c-bc03-939ae27f8320,38.51
70188a05-3c95-587b-8f10-b49ad5bdb0f0,0.13
701bcd9d-5622-50a5-af33-7b256c5dc929,0.43
7024716b-7fb6-5278-b35b-fcbd668b7cc2,0.17
702afa74-bb16-5b6e-afca-b7e4c8fda6e8,0.41
702c6e5c-e2b4-5fc5-ad23-c68561719386,0.4
702d5a1d-b9bb-5902-8e44-6212e678de1a,1.55
703121ac-55f0-52ff-88da-513ef808869f,0.31
70373012-298d-5492-b64a-8e085dd3ea0c,0.2
7039565a-85af-58b2-914c-56dab5e4bece,0.25
7055e029-11b9-5627-8693-6a3fc651c256,0.13
7060bf6f-e74e-5f54-bed5-cd6abbda3797,7.5
706920ae-9e2b-589b-99f6-1fc962ed4a7a,0.2
707b0438-dcf8-5272-911b-be80a400680b,0.15
708c4f96-f9de-5a35-b0e5-19933d14b81f,0.15
7094ba8d-e7b1-5c76-90c3-04106c059abb,1
709efedb-ef9f-5af4-830c-af4b33fa57d3,0.13
70a087fd-1706-524b-a7e5-a6c0e2e03f49,0.43
70a88053-f63d-57db-b9f9-a09d245ebc71,0.18
70a9df30-3bbc-5302-a952-fee972d9200e,1.1
70ac3aa5-0ed4-5be9-b70c-f5ca2dfb234e,0.14
70b38e5e-0e66-5933-a997-98c616e06bb6,2.07
70b88869-0375-53c6-9bc3-401444996a6a,0.42
70bb160c-a61a-52cf-b834-15c1cf953996,0.21
70c86d42-1784-5d3f-8ae9-840c4e94b52a,0.27
70d57d40-1d14-5846-a7c4-95a9c35e0ea1,2.37
70dbc904-43d3-5374-a933-00acb0a72442,0.13
70e371ec-1f56-5ae0-aec3-28be862170c3,0.13
70ffd9df-4ea2-58fe-913e-e09c5fc6e436,0.14
71000b56-8132-513b-af0b-88be35f34877,0.2
710cfa64-daa5-5cbe-86cf-3327b4d1cbc8,0.17
7113071d-2653-564b-b772-60aaf6d606a1,0.19
71260df3-55b2-5f90-bc38-495d4056700c,2.99
7131411d-9d0c-5280-9830-fe5a8a4573dc,0.33
7142ad1f-8847-51f1-b874-a0ec1584918c,0.3
71574ca9-0fb6-5b23-b52f-8dba1a9d7b9c,0.14
715879f3-6773-5ea1-adc1-133d7ea93797,1.13
716d217e-e1e7-5443-912b-a26ff52dc399,0.2
716e9674-dc29-5df5-8120-b1e737f277c1,0.4
716f5927-868a-54b3-9a3e-6e10624e54d2,0.16
716f7a23-8531-510f-bbe5-7e7268205d5c,1.07
7183dc8a-6891-5f92-b5a8-4572d246c240,0.12
71948a72-f268-5b45-929b-45b5b1f35fa6,0.24
7199faea-4d5c-5302-bdda-7f4a9317d8ec,0.13
71af0502-e7dc-5dc0-8729-4f385fd4dd96,0.81
71b0445a-8dfa-5f43-97ec-bebe63523f86,0.23
71b3dfa3-b706-5640-94db-c25ed55f5186,0.72
71b7c2e2-7af2-583c-a65b-d91474d13175,0.13
71b7c7d3-2393-5db5-bd6d-13f2a6029134,0.16
71c03700-b532-5a23-bf58-95937321ae41,0.12
71c355eb-6b17-528d-b465-90db84dd265b,0.12
71cdf10c-e789-5a07-9c26-0ea243546c70,0.19
71d28ade-2ced-5432-bacb-f737c2f49607,0.26
71dbc9d9-f1bf-5840-a5e2-21831bbc2864,1.84
71dcec28-40c5-5124-8864-765c77e77636,0.2
71dfae6e-16ee-5f86-8cda-efa9f4024cc2,0.23
71f6ed25-2a54-5e74-9343-4197f8b1cde0,0.11
71f9fdad-ba40-5771-81d9-6b4099a04a1c,4.47
71fdd878-228f-5f3d-8a9b-343dbcd2a139,1.64
72035da2-eda1-5cb6-bc6d-46cb5b11ffe5,0.32
72058c5e-a5e6-5482-81b2-47b5a4090453,0.14
720bf8c8-703f-5f3e-8ee3-d36564412025,0.81
720e8879-448f-5097-90ba-dd3d4b075b19,0.35
720f2072-14d7-5ea7-af37-ac935b18fdf3,0.2
721fdb57-31dd-5da1-818d-e368215625d4,0.3
722209d5-e23a-5442-9678-70e3f16c8736,0.15
7231d86e-bc81-53df-a6e8-db49126b4865,0.15
7241f899-ad41-579c-8f53-d09bac6e5382,0.16
7244cf8b-1424-50b4-945e-5d5a94059d8b,0.55
72486866-2e0b-59b8-a111-c04ce6f18497,4.75
72506474-5afd-51c4-aec1-9af7e396d5cc,3.04
725b7e18-ff72-54c0-b76e-610c3650019f,0.14
7261ab4b-2ac2-547c-91a4-6c3ee6897ff3,2.37
7267ea22-e442-5e76-a35b-6afab131c847,0.4
72728e68-7234-5fe1-901a-2fed40a2dfe6,0.12
727ef714-81f0-52a5-af1e-304dc0790fa1,0.2
7287cd47-3b23-5604-adae-52374c110605,0.15
7291092a-cac5-5eba-b423-eaea9a21db55,0.13
72a0887a-cb11-55fb-a0d0-2799d1b38055,0.33
72a72764-b117-57b8-9619-4cfd21c40a54,0.14
72a7ce4e-bc73-5780-a20c-61a39b75d130,1.09
72ccc115-fee1-594d-ab46-32df963e11f8,0.18
72d0334b-fa71-580f-a1f2-177fa687c71b,0.2
72d2ac8b-e0d7-59fa-91be-044f057a5005,0.12
72dac3e9-05b5-5a71-b332-4e1115884b7b,0.13
72e85fe4-6c8e-538e-b061-e86566663222,0.33
72f313d7-9703-581d-8373-5dad6b231213,0.25
730692cb-38b9-5810-a335-01a2518ec4f3,0.11
73186227-9ae9-5fd2-9938-b427cc30b395,0.2
731f562b-1efa-55cb-accf-33e4b2711bb3,1.87
73264084-3a53-5fcc-b8fa-df5cfc3d71e2,0.13
736b464e-e1f3-5427-a3e9-aaf072d2c29c,0.15
73713910-6253-51af-b12b-926cdbe3c1cf,3.74
7376f672-ebd4-57c8-acdc-a10fb0022837,0.45
7376fcf7-e6e2-544d-b1b9-36e5bd29c11d,0.25
73864c13-2eed-5ba3-8532-b4f001f4d399,0.33
738a6f30-52c7-502a-b438-1e8d8e6bd5df,0.2
738e5d4d-3256-5f64-932a-1eafb663954c,0.74
738f5d88-b165-59f1-a375-045ba8ed7b5b,7.22
7395fd64-98b0-5ed1-85bf-1ad0f44ff030,0.6
7397fbf0-3451-51e9-aba3-37e0180632d7,0.16
73a3168f-6b84-5272-9538-bf9f5f27a4f1,0.88
73b30d8f-959d-5a57-a43c-70944843340a,6.81
73b98c03-f802-5a6c-8ee2-07a43529801a,0.14
73bb7f30-2a6c-5807-9837-0df5ad357e15,1
73e2ab30-faeb-5cb6-9372-274914d8a242,0.15
73f1982a-4f52-53bd-9696-6d0a5c027828,2.22
740e4602-d376-5006-95f2-d718b5e8b46a,0.12
741766dc-6c23-5781-8567-662879905c48,0.34
741f4df1-d20e-59b7-b3c4-0833099ae8e7,0.13
74203328-7738-5de7-9187-951aee8b4165,0.8
74292dfe-8acd-503a-a188-51ea9612a5e9,0.2
742b6760-8aa4-56b8-8080-83592b8bbd87,1.8
7442a705-e34c-5362-8bf1-b4fac3b9007b,0.25
74461ef1-2af5-58de-93f1-5538801c3e2f,0.15
7449944c-5b7f-516c-806c-bee6f3d8bba3,0.3
74678642-4fe9-5f54-b24e-eedd0f650963,18.46
74717027-22b1-5a77-9ba6-ba0d7f66eb65,0.13
74762e9c-e6ee-5fa0-b418-9bf9cc482050,4.51
7484b5e9-eef4-581c-856d-997f1473c5ca,0.15
74857197-2907-59c7-a7e1-5e09655b80cf,0.14
748643fa-099b-52ca-a941-e4fec0b45daa,0.25
749eb960-8c64-50f8-990b-ae760f66129f,0.59
74a558e7-75b7-5842-857e-60c88422c584,0.25
74a86f80-0c48-51d0-abdf-ab80757f2bf9,0.12
74abd675-dac8-5374-a3d2-a965ee43019a,0.2
74bf0f8e-97a8-5986-988e-4d759def2d38,0.19
74c6e359-0227-5985-aa55-d6701701a7b4,0.2
74cf69f5-3ab7-5347-bfc4-ea00827a207f,0.14
74f9f1cc-7ebc-551c-b4b3-fc647b670dd9,0.19
74ff44b9-c29c-5f37-8e09-954dadd7aa69,1.12
75103ad8-b933-5551-9ad3-d52afdea565e,0.16
7512439e-f3e2-563f-8ae0-b7d103758fb1,0.14
751d746b-d1a3-51a7-a84b-328fd156cb5c,0.32
751ec3da-4048-54e1-912b-491a90bf10b8,0.15
75357740-ad21-5def-b9dd-d2b4dc11f96d,1.46
753b4934-d291-5adf-a1f6-cdeaadba81e6,0.77
753b7090-ea7e-54cf-85af-c97dffdacad5,0.17
753fb4f6-9274-594a-b695-64caf6a3bf40,0.14
7553f9ab-50db-51d9-8dab-068da11612b2,0.15
756e01a1-749e-5bd4-85b2-63e56b7cf856,0.3
75784184-4b0e-5f03-9547-8c400be601c5,0.25
7584ccd6-9722-5a59-ac8a-096c6cde7320,0.24
7594103e-0f9a-598c-9df2-0d90587085f9,0.15
759e7d40-3459-5c01-a5c9-9ab805993fe4,1.42
75bb3c31-045d-54ca-8db8-2858eff7842a,0.12
75c155ba-0355-54f5-9acb-fe91c3c33e74,0.14
75c8495d-304c-54ad-973f-35082f0e5f2d,0.15
75c93923-e286-5fa6-a6fd-b89b872a7fc4,0.15
75e17c57-aae4-5658-bc7c-55b5ebd44b11,0.15
75e8db6b-eb97-5e18-a151-1a1c260de658,0.12
7616aaf3-b7c9-58ae-8dcb-86ec82a0c279,0.14
76175950-5ddf-55f1-afc7-7ee30b4f5cfa,6.25
762091e1-8b9d-5a58-877e-b77f96bbc579,0.36
7639cd47-fc90-58b9-a31a-2a990996a276,0.5
763b42b5-f28e-5f9c-b49a-f579d0c546d5,0.12
763eba1a-12d3-5e90-9cca-67bddcc2b143,0.23
76447d49-54de-5a96-95b0-5565ee3b06a7,0.25
764a6219-d8d4-5c90-b250-30311b92593a,0.15
76523706-5996-52e3-b3c1-4a41419acc6c,0.19
7654529b-2338-5209-a9be-897ebe6671c6,0.13
765e1da6-13c4-59d1-baad-a516173ecaf8,0.2
7671c321-2895-5b95-8bf4-846a2b59e134,0.22
767fe953-7cf5-5bdd-89f4-1605c0ac3942,0.6
7685b62c-0536-55bf-91b2-75ac7a9e8ceb,1.95
76949606-6614-5e0e-854d-e7d89f6766a7,0.73
769e0b35-61c0-53bc-815e-bebcd9e57272,20
76a405dd-fed8-5e1f-a6c9-fe2483253d61,0.39
76b2912b-c572-5502-9ca9-aadaba4eb201,0.14
76b2f4ca-8977-55fb-9d27-875adf264fc3,0.42
76c7bcfb-49c1-54df-a6d4-662fba4ffbe6,0.15
76e66f5f-e438-5b73-8462-5cd864d63f70,0.47
76fd5c91-7cb3-56be-aa58-7f44e5444985,0.22
76fd8b2c-19eb-5124-aa15-49ddb3acfe06,0.49
7702389f-f378-536f-aaad-c39315cc9b28,0.15
77086124-8693-52c1-97a0-0492ce1d0971,0.13
77116f00-c769-578c-a523-3d84465b1c13,0.28
7716e701-8056-56ce-a8da-523d1fd16545,0.27
771b0072-c2af-5b7d-87e1-63ea559b73e0,0.25
771b1a7b-0e26-53e4-a6ee-03797ebe292f,0.1
771d028c-900e-5975-b93a-7885d41b6899,0.14
772090c8-a2a7-552f-b1b4-5f02412359d5,13.32
7721394b-e5a5-5b87-b513-47dfd94f8c0e,0.93
774121ef-76ac-5fd3-bf29-75a95940ebff,0.2
774726b3-83fd-5f12-97f8-1d45beb2b197,0.5
77496d6e-8967-53a9-b8df-54d511422ad3,0.7
7749c5bf-0e29-525d-ae89-16e731489ae8,0.73
774db6fe-a204-577e-b5ab-2ebeb2006793,1.54
7754d934-0ce6-558c-8356-3cc530aa3307,0.19
7755b890-8a07-534b-b50e-a3ba45b7fc5d,0.19
77578c54-729a-5ac2-b7ad-ce21e3150cb6,0.38
776a36b9-d31f-530c-9a9e-fa6a6c694fdb,0.45
776ba4a4-9e65-57a9-875e-5f0e327d94fb,0.15
7772dd27-ef4b-5e4c-b84a-d9811faea55d,0.14
77b1f300-be27-533a-9e3f-db103e1a8aeb,0.3
77bdc5cf-a7dc-5bb7-8aba-4758faeb6a7c,0.33
77cb2ccd-6b9c-507a-bad3-863ab006a113,0.2
77db3e23-83b9-5ae2-a51d-158ee6102441,0.2
77de03b2-517b-5404-be2b-74a381f15c17,0.87
77de56b1-a7aa-501d-a694-f15093b55b9e,0.19
77e2d575-b482-57ab-8b6e-573a8c288879,0.19
77e47c82-d8b3-598b-a00d-5c11b468220b,0.18
77ebffa7-7e05-5be2-b3e3-0c1ab6190ba0,0.38
77f41865-a102-5daf-913d-c3a24955b978,0.15
77fa1f8f-1d84-5890-a0dc-02fc8650493d,0.13
7808b911-aeb0-5905-a5f9-86df61b101fb,0.16
78126068-9227-5539-b138-38c10bccfcd2,0.18
7827029e-4290-5060-9b06-ea31164303c2,1.11
782965ac-fca4-5c3f-9beb-d38817a9d94c,0.23
784552be-e90c-532f-9373-5fa513921ad9,0.43
7848fbcf-4b74-51a0-977e-606220cae2c4,0.39
7851ac7d-1129-5e7f-8f50-18fba9bc5168,0.18
7855f337-508b-5f5f-a106-c1c2e4ee2e27,2.2
78641ef9-be94-50aa-923b-71c6e7c53ade,3.45
7871f293-c59e-5ca9-8deb-5fec8928ceb9,0.17
7875b6a9-db24-564d-ad86-1ba428e1bf4c,1.79
787f68f6-312f-53c7-9eba-bf91f5d33e34,6.5
78a26c70-0ceb-5689-9c4c-15a9c08f6a85,0.14
78a5875f-577a-5bf7-8a6d-131f36d7ab8f,0.55
78a7f90e-dc19-51f3-a52e-3a7da979effb,0.14
78ae039f-a476-5fee-be86-8e43791fcfb4,0.19
78b3a5fa-cbfe-56d5-a1b5-85cc654fc35b,0.21
78f36d9d-96f8-52ef-b329-583fb121da14,0.2
7901cfff-d452-5fee-bfb4-74b1ece8941e,0.34
79160944-f030-511f-90dd-aa4c0765c5e0,2
791924f3-4ede-5dfe-9ca6-8b94ab6ff68e,0.43
791970ee-04e3-5369-9710-24cc028efc3c,0.15
791d5bda-4113-5fe5-84df-e792622d2574,0.12
792d6cc2-46f6-55a2-9b17-cdc721a2f6db,0.15
79383ed0-f096-55c1-97fc-689fa20f85ad,5.02
794eb041-2850-5e9d-b36b-bfc7d5d3b377,0.27
79512570-5b74-5548-a184-459b60a7aee2,0.14
795b543b-c341-5913-a7af-e86a2a835b5a,0.17
795b8e7d-ceb7-5791-b99c-6c568ad4f7fe,0.14
79753d8d-8bbe-57f1-b850-b0fce6d9ee91,0.25
79981105-4ca2-5997-b2b6-bc8875619588,0.2
7998ef11-85d3-5280-b880-bd8b3a896e66,41.37
79a1ee2c-16d9-5ae4-acd5-f05c64110a7a,0.46
79a845b5-b22d-57db-9fab-283e565daa6d,0.25
79a8fd96-44e6-5da1-942f-17026a35471f,1.19
79ac58c7-0a82-55c9-a586-f9ce03facbc0,0.15
79b6f1db-13f7-510f-a41d-38715355d38b,0.2
79bdaf5f-9170-5cda-9ef4-304bf97cb2d1,0.1
79d73934-3e85-5832-86bf-21127476484b,0.84
79da23f6-2ea5-575e-aa48-6f04084e0261,0.15
79ee1a63-6533-5ee8-afca-0f9e2181e448,0.1
79f3c754-1a92-5af3-88fd-3dabcfc089f9,0.46
7a023319-5656-50db-a3b0-fa86e4925300,0.15
7a0b02bd-d827-5343-8661-2f33c49a4b85,0.16
7a0c3fdf-e9cf-582e-a6ec-56237e3bc687,0.14
7a0e4c21-83c3-5e1e-b64a-119b74e86613,0.14
7a290a84-8bc4-5da4-9140-7828d5152ae4,1.29
7a2b563f-b149-5900-bdd3-f87d188e1bbc,0.16
7a3250dd-cfb8-53ac-bcc7-847d4750a964,0.17
7a393a56-b5ca-5a08-a417-d633e7601381,0.16
7a43c527-304c-504b-af3b-e80aa8326886,0.19
7a563ca9-710b-5b7a-becd-e3f474a6d274,0.22
7a5f57eb-069b-5429-a103-67a89b807ad9,0.79
7a6b28e3-9839-544f-b9a1-22aaa8da8424,0.37
7a6b3ab6-c021-5e08-85ab-600bc1d71328,0.2
7a78a820-9efd-5dd4-887a-a06340a9656b,0.15
7a91aa76-2505-5ac0-ae0d-298684663929,0.24
7a957e5e-35ff-53d3-bfaa-ef6ac6187f86,0.15
7a977837-8f75-5096-90f6-9e862d94d9a5,0.21
7a9cc041-0df9-5365-8b7e-0552748c80f3,0.13
7a9d87e8-10eb-59ed-9746-ab8ff6e7f814,0.28
7aa1af56-4009-54cd-a829-1309b8a5586b,0.12
7aa288bb-4e51-5558-9663-c14f183c7c03,0.2
7aab696a-14d0-5f32-a733-5c7bf5fcd8a3,0.14
7ad30f0a-d600-5149-80b1-36e1ce4728cf,0.14
7ad3f4b9-4103-5239-9db5-1b99e4d78ef8,0.13
7ae0019a-9fb8-51ad-98f3-eede33b297c2,1.55
7ae2730b-4e88-5e2f-8793-4422a08f4413,0.12
7ae6ad8d-563c-5076-855d-830ac1e96ef9,0.3
7aeab277-ac54-52f1-a7ba-2b1cd011e8ac,0.12
7af5d8d8-a8a9-5ffa-b4f4-f3f436860286,0.34
7b18553b-aa93-5786-97d7-79a2c3e29511,3.9
7b21d9b3-1e74-5045-a298-3b17e372c0e2,2.99
7b290986-6517-51ee-bfa8-24079d3f91ca,0.19
7b393b0f-dab7-5095-b2eb-a4d57aa5b4d7,0.14
7b39e706-8333-5e96-bb0f-27ba4d64dd96,0.61
7b442b09-bdb8-5191-ba9e-e4bcebdc6843,2.73
7b45c343-b62a-547a-b679-d8dd2e0be963,0.24
7b49dbcb-822a-5b24-9df8-ba3f5466cd43,0.3
7b5f6460-2fd4-5f6f-9c87-05aba9605083,0.5
7b6bd49e-e6a8-5adb-8260-e14e5520d270,2.36
7b765bc1-b633-596e-b5ab-d62a479ba8c7,2.94
7b78d611-e1fb-50e4-9c1f-801633d6bc46,0.23
7b9b32e0-7ddf-5865-a225-4a349c7ace5f,3.63
7ba5145b-e94c-5a79-8049-26d4ebcb4561,0.19
7baec4b8-703b-5027-a0ba-b080f890b577,0.19
7bbe44e0-9442-5ebc-8211-874e5e46e4a5,0.15
7bccb77b-64b3-5c03-88a4-0fe1f326b9a7,0.2
7be3ef44-e27e-5aee-8a49-d8d48c0d1d31,4.25
7be4d1c5-8220-5738-9c5b-206b1478896c,0.15
7be81ed9-ac97-5657-92f5-82a00fb58ca1,0.13
7bf34bb7-5958-5b6c-811a-12c8999ae605,0.13
7bfaa16c-35f1-5c2e-9cd3-3e0f0060aa26,0.14
7c173c7d-2f9e-5e91-a862-975d098116de,0.18
7c20122e-94b6-55dd-8131-bb32094b988b,0.33
7c2238cd-3960-5f11-9cb5-c618a8b48955,0.22
7c2f59fa-8b8b-5d3d-89f6-147d88a34782,0.17
7c2f7fcd-d668-5f63-a840-fc94b3a2719f,0.13
7c3229e9-6715-5627-b4f6-defec2b5c2e3,2.52
7c38f272-95d6-548f-aa08-2105c5ddda6b,0.2
7c46aae4-90af-54ba-a25c-f7a3d94fad28,4.98
7c47a48c-7868-5775-acf3-cd41c2ec2963,0.11
7c50248a-98cf-520b-8573-a3505e49e212,20
7c558912-4d70-53f1-a98f-0638e0808482,0.25
7c61d492-876b-5f63-8f79-d402ccee3729,0.12
7c697e84-ebfa-5fbe-b868-581eacd4f50d,0.12
7c72dfff-b5b5-5fef-8fc2-a8c49835c8c0,0.2
7c769550-3e3f-5fd4-a779-6de6ffa64fcd,2.87
7c811e5e-8d9a-5243-9bcd-0c643982b46a,0.13
7c8c4ab7-b4f7-5fe2-acea-2e8280a88655,0.2
7c92ca3b-9802-57c7-a433-5337577e61da,0.13
7c9816bc-5e6d-56e3-b281-5836829e89d1,7.38
7cafa37b-b664-50fd-ac7d-753369266c61,0.15
7cb4b861-9185-5aef-ad6b-416813aa4877,0.17
7cb6ef86-a9ba-5742-aa69-502bd296aad7,0.13
7cbda31f-0744-567e-8e5a-b1a7b4c5afbd,0.97
7cd1ec65-e244-519d-bfe8-a7fdd3a25307,0.99
7cd27236-f04a-5416-bbe6-994feaa298e6,0.14
7cdb2428-22ab-574d-8b9a-9832905ded39,12.23
7ce0ec3e-a135-5811-8001-fe078c57348b,0.25
7ce9ffcf-7543-5a9d-8cf7-93bd55cc2c73,0.16
7cf5b039-0e94-5dcf-b8eb-7fee51bb61db,1.66
7d17411f-def2-5e36-b9f7-d2af3898494e,1.34
7d1b2b46-b742-5709-834c-1f34baf0466a,0.13
7d1beb71-17f9-5407-a5c7-08234174fa2d,0.12
7d34614d-8619-5bc2-b124-a1654ff6c39d,0.25
7d40fdbc-54b7-53da-a5c3-5557386b2435,0.15
7d507ff1-7539-5c7a-9e44-e39dad10407f,0.58
7d5252e6-267b-5616-b38c-61335319c012,0.42
7d5cba3a-4e63-5ac2-bb29-53e9d5809784,0.14
7d5e669a-0269-5b78-8d52-1b0f0ccc3959,0.16
7d600af6-2487-5317-ad34-fb06beffcbc3,0.22
7d6faf6e-3e0a-5741-a188-322bf5614178,1.84
7d7550d2-5a7c-53ed-a984-1ab6f23046f7,0.15
7d7edeff-6fd9-5706-9812-83d23a577715,0.12
7d8990c5-b064-5355-8bbc-e50718257643,0.11
7d8e9b39-11b3-5e45-a246-93b962f404b3,16.04
7d9bcfb8-e29c-5143-b9c7-d2ba86fc6cb5,0.14
7da5da28-ce7a-5c00-be18-56201f116eef,0.16
7db33454-8d71-5364-8d5a-a467b28faa32,0.15
7dba5345-69c3-5cd3-b5a6-f14ffcb1c978,0.12
7dba5b9d-5f37-525a-81e4-db5d69bd67b7,0.19
7dbcba2b-9207-5035-acf7-b6791f4f5733,0.24
7dc5910d-0f2d-5d65-a489-345755194241,0.14
7dcdd1bf-8067-52e4-aaff-787488cc131b,0.35
7dcfcf12-e276-5db0-aae3-07e7ca2345d9,3.9
7dd4f91e-3d71-50a4-bf98-472311d6d67d,0.36
7de6ef24-098e-580d-bf7e-e0ead46fd3b6,0.75
7de766e7-5a91-5bba-9402-d2de33590b79,0.25
7deb3b98-2081-59ff-8b27-9f9d31c67ca7,0.23
